uniprot_id	ec_number	protein_name	organism	score
A0A2P5NU36_9HYPH	EC:4.2.1.3	Aconitate hydratase (Aconitase) (EC 4.2.1.3)	Methylocystis sp	50
A0AAX0VJH1_MICLU	EC:4.2.1.3	Aconitate hydratase (Aconitase) (EC 4.2.1.3)	Micrococcus luteus (Micrococcus lysodeikticus)	50
ACNA_MYCAV	EC:4.2.1.3	Aconitate hydratase A (ACN) (Aconitase) (EC 4.2.1.3) ((2R,3S)-2-methylisocitrate dehydratase) ((2S,3R)-3-hydroxybutane-1,2,3-tricarboxylate dehydratase) (Iron-responsive protein-like) (IRP-like) (Probable 2-methyl-cis-aconitate hydratase) (EC 4.2.1.99) (RNA-binding protein)	Mycobacterium avium	50
A0A7W6DAR6_9HYPH	EC:4.2.1.3	Aconitate hydratase (Aconitase) (EC 4.2.1.3)	Mycoplana azooxidifex	50
A0A2I1X9N5_NEISI	EC:4.2.1.3	Aconitate hydratase B (EC 4.2.1.3) (EC 4.2.1.99) (2-methylisocitrate dehydratase)	Neisseria sicca	50
A0A1W1I569_9BACT	EC:4.2.1.3	aconitate hydratase (EC 4.2.1.3) (Citrate hydro-lyase)	Nitrospira japonica	50
A0A3D1P4K9_9SPHN	EC:4.2.1.3	Aconitate hydratase (Aconitase) (EC 4.2.1.3)	Novosphingobium sp	50
A0A4V1N4E9_9CELL	EC:4.2.1.3	Aconitate hydratase (Aconitase) (EC 4.2.1.3)	Oerskovia turbata	50
A0A2U8E3U8_9BACT	EC:4.2.1.3	Aconitate hydratase (Aconitase) (EC 4.2.1.3)	Ereboglobus luteus	50
A0A7Y0DP98_9BURK	EC:4.2.1.3	Aconitate hydratase B (EC 4.2.1.3) (EC 4.2.1.99) (2-methylisocitrate dehydratase)	Glaciimonas sp	50
A0A2D8WYT5_PARSX	EC:4.2.1.3	Aconitate hydratase (Aconitase) (EC 4.2.1.3)	Paracoccus sp	50
A0A521PF78_9CAUL	EC:4.2.1.3	Aconitate hydratase (Aconitase) (EC 4.2.1.3)	Phenylobacterium sp	50
A0A4D7B1L4_9HYPH	EC:4.2.1.3	Aconitate hydratase (Aconitase) (EC 4.2.1.3)	Phreatobacter stygius	50
A0A345YCJ2_9SPHN	EC:4.2.1.3	Aconitate hydratase (Aconitase) (EC 4.2.1.3)	Erythrobacter aureus	50
A0A7X8B7G6_9ACTN	EC:4.2.1.3	Aconitate hydratase (Aconitase) (EC 4.2.1.3)	Propionibacterium sp	50
A0A935MG72_9RHOO	EC:4.2.1.3	Aconitate hydratase B (EC 4.2.1.3) (EC 4.2.1.99) (2-methylisocitrate dehydratase)	Propionivibrio sp	50
A0A6P1NK72_9MICC	EC:4.2.1.3	Aconitate hydratase (Aconitase) (EC 4.2.1.3)	Pseudarthrobacter psychrotolerans	50
A0A3D4ARA3_PSEAS	EC:4.2.1.3	Aconitate hydratase B (EC 4.2.1.3) (EC 4.2.1.99) ((2R,3S)-2-methylisocitrate dehydratase) ((2S,3R)-3-hydroxybutane-1,2,3-tricarboxylate dehydratase) (2-methyl-cis-aconitate hydratase) (Iron-responsive protein-like) (RNA-binding protein)	Pseudoalteromonas sp	50
A0AAQ1P8N9_9PSED	EC:4.2.1.3	Aconitate hydratase B (EC 4.2.1.3) (EC 4.2.1.99) (2-methylisocitrate dehydratase)	Pseudomonas inefficax	50
A0A368Y6Q0_9BURK	EC:4.2.1.3	Aconitate hydratase B (EC 4.2.1.3) (EC 4.2.1.99) (2-methylisocitrate dehydratase)	Pseudorhodoferax soli	50
A0A940M5N0_9GAMM	EC:4.2.1.3	Aconitate hydratase B (EC 4.2.1.3) (EC 4.2.1.99) (2-methylisocitrate dehydratase)	Pseudoxanthomonas sp	50
PRPD_CUPNE	EC:4.2.1.3	2-methylcitrate dehydratase (2-MC dehydratase) (EC 4.2.1.79) (Aconitate hydratase) (ACN) (Aconitase) (EC 4.2.1.3)	Cupriavidus necator (Alcaligenes eutrophus) (Ralstonia eutropha)	50
A0A9D9RES2_9BACT	EC:4.2.1.3	aconitate hydratase (EC 4.2.1.3) (Citrate hydro-lyase)	Sediminibacterium sp	50
A0A9D5UK56_9GAMM	EC:4.2.1.3	Aconitate hydratase B (EC 4.2.1.3) (EC 4.2.1.99) (2-methylisocitrate dehydratase)	Shewanella sp	50
A0A8J7WYK9_9GAMM	EC:4.2.1.3	Aconitate hydratase (Aconitase) (EC 4.2.1.3)	Silanimonas sp	50
A0A2S0N1J2_9BURK	EC:4.2.1.3	Aconitate hydratase B (EC 4.2.1.3) (EC 4.2.1.99) (2-methylisocitrate dehydratase)	Simplicispira suum	50
A0A847EB08_9BACT	EC:4.2.1.3	Aconitate hydratase (EC 4.2.1.3)	Smithella sp	50
A0A5N8ADP9_9SPHN	EC:4.2.1.3	Aconitate hydratase B (EC 4.2.1.3) (EC 4.2.1.99) (2-methylisocitrate dehydratase)	Sphingobium sp	50
A0A520HZ08_SPHSX	EC:4.2.1.3	Aconitate hydratase (Aconitase) (EC 4.2.1.3)	Sphingomonas sp	50
A0A2S8B7Q2_9SPHN	EC:4.2.1.3	Aconitate hydratase (Aconitase) (EC 4.2.1.3)	Sphingopyxis lindanitolerans	50
ACNA_STAAC	EC:4.2.1.3	Aconitate hydratase A (ACN) (Aconitase) (EC 4.2.1.3) ((2R,3S)-2-methylisocitrate dehydratase) ((2S,3R)-3-hydroxybutane-1,2,3-tricarboxylate dehydratase) (Iron-responsive protein-like) (IRP-like) (Probable 2-methyl-cis-aconitate hydratase) (EC 4.2.1.99) (RNA-binding protein)	Staphylococcus aureus (strain COL)	50
Q2LUL9_SYNAS	EC:4.2.1.3	Aconitate hydratase (EC 4.2.1.3)	Syntrophus aciditrophicus (strain SB)	50
A0A554XIZ7_9BURK	EC:4.2.1.3	Aconitate hydratase B (EC 4.2.1.3) (EC 4.2.1.99) (2-methylisocitrate dehydratase)	Tepidimonas fonticaldi	50
A0A9D7P951_9ACTN	EC:4.2.1.3	Aconitate hydratase (Aconitase) (EC 4.2.1.3)	Tessaracoccus sp	50
A0A2W5M6K9_ANCNO	EC:4.2.1.3	Aconitate hydratase (Aconitase) (EC 4.2.1.3)	Ancylobacter novellus (Thiobacillus novellus)	50
A0A520CBC7_9BURK	EC:4.2.1.3	Aconitate hydratase B (EC 4.2.1.3) (EC 4.2.1.99) (2-methylisocitrate dehydratase)	Variovorax sp	50
M1SHA8_9PROT	EC:4.2.1.32	L(+)-tartrate dehydratase subunit beta (EC 4.2.1.32)	beta proteobacterium CB	50
A0A1G8N841_9RHOO	EC:4.2.1.32	L(+)-tartrate dehydratase subunit beta (EC 4.2.1.32)	Propionivibrio dicarboxylicus	50
A0A0L6U375_9FIRM	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Acetobacterium bakii	50
A0A0M7K977_9BURK	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Achromobacter sp	50
A0A964DXC4_9PROT	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Acidisoma silvae	50
LEUC_ACIET	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Acidovorax ebreus (strain TPSY) (Diaphorobacter sp. (strain TPSY))	50
A0A8I1RRW5_9BRAD	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Afipia sp	50
A0A0K6GJ98_9BACI	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Anoxybacillus suryakundensis	50
A0A975SLL6_9RHOO	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Azospira inquinata	50
LEUC_BACAN	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Bacillus anthracis	50
M1SGP6_9PROT	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	beta proteobacterium CB	50
A0A2V3VBZ1_9SPHN	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Blastomonas natatoria	50
A0A220U9H0_9MICO	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Brachybacterium avium	50
A0A525JJD2_BRASZ	EC:4.2.1.33	Multifunctional fusion protein [Includes: 3-isopropylmalate dehydratase small subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (Isopropylmalate isomerase) (IPMI); 3-isopropylmalate dehydrogenase (EC 1.1.1.85) (3-IPM-DH) (Beta-IPM dehydrogenase) (IMDH)]	Bradyrhizobium sp	50
A0A7C6TJ65_9MICO	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Brevibacterium sp	50
A0A2W6SCL6_9CAUL	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Brevundimonas sp	50
A0A949NQD4_9FIRM	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Desulforudis sp	50
A0A290MRC1_CAUVI	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Caulobacter vibrioides (Caulobacter crescentus)	50
LEUD_CLOPA	EC:4.2.1.33	3-isopropylmalate dehydratase small subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Clostridium pasteurianum	50
LEUC_CORGB	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Corynebacterium glutamicum (strain R)	50
A0AAD1NVA7_9ACTN	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Cutibacterium modestum	50
LEUC_DECAR	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Dechloromonas aromatica (strain RCB)	50
A0A445MYI7_9BACT	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	uncultured Desulfobacterium sp	50
A0A3A6N634_9BACT	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Desulfobulbus sp	50
A0A3D5BNJ9_9BACT	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Desulfomicrobium sp	50
A0A358U0A8_9FIRM	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Desulfosporosinus sp	50
A0A349U819_9FIRM	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Desulfotomaculum sp	50
A0A933Z221_9BACT	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Desulfovibrio sp	50
A0A1T4T3H8_9HYPH	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Enhydrobacter aerosaccus	50
A0A940LF22_9BACT	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Flavisolibacter sp	50
A0A849T4D4_9PROT	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Gallionella sp	50
A0A9C7B2L9_9THEO	EC:4.2.1.33	Multifunctional fusion protein [Includes: 3-isopropylmalate dehydratase small subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (Isopropylmalate isomerase) (IPMI); 3-isopropylmalate dehydrogenase (EC 1.1.1.85) (3-IPM-DH) (Beta-IPM dehydrogenase) (IMDH)]	Gelria sp. Kuro-4	-50
A0A8J8HM14_9BACT	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Geothrix sp	50
A0A3D4KMZ7_HALSX	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Halomonas sp	50
A0A225SV83_9BURK	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Herbaspirillum aquaticum	50
A0A942QU93_9BURK	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Hydrogenophaga sp	50
A0A2P5NQ82_9HYPH	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Methylocystis sp	50
A0AAP3AJS5_MICLU	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Micrococcus luteus (Micrococcus lysodeikticus)	50
LEUC_MYCSK	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Mycobacterium sp. (strain KMS)	50
A0A7W6D967_9HYPH	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Mycoplana azooxidifex	50
LEUD_NEILA	EC:4.2.1.33	3-isopropylmalate dehydratase small subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Neisseria lactamica	50
A0A1W1I2C1_9BACT	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Nitrospira japonica	50
A0A940JVT8_9SPHN	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Novosphingobium sp	50
A0A9D5UHX5_9CELL	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Oerskovia douganii	50
A0A2U8DZG1_9BACT	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Ereboglobus luteus	50
LEUC_JANMA	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Janthinobacterium sp. (strain Marseille) (Minibacterium massiliensis)	50
A0A0P8YEI7_9CLOT	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Oxobacter pfennigii	50
A0A2D8WUL5_PARSX	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Paracoccus sp	50
A0A8H9XD51_9CAUL	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Phenylobacterium sp	50
A0A2T4Z3A2_9HYPH	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Phreatobacter oligotrophus	50
A0A2N4WWJ7_9SPHN	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Porphyrobacter sp. TH134	-50
A0A7X6NVA8_9ACTN	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Propionibacterium sp	50
A0A935J870_9RHOO	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Propionivibrio sp	50
A0A973TAQ3_9MICC	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Pseudarthrobacter sp	50
A0A2D5SXY2_PSEAS	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Pseudoalteromonas sp	50
LEUC_ECTM1	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Ectopseudomonas mendocina (strain ymp) (Pseudomonas mendocina)	50
A0A368XNE6_9BURK	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Pseudorhodoferax soli	50
A0A4Q8LDJ5_9GAMM	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Pseudoxanthomonas winnipegensis	50
LEUD_CUPNE	EC:4.2.1.33	3-isopropylmalate dehydratase small subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Cupriavidus necator (Alcaligenes eutrophus) (Ralstonia eutropha)	50
A0A9D9RI28_9BACT	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Sediminibacterium sp	50
LEUC_SHEB9	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Shewanella baltica (strain OS195)	-50
A0A2S0MXC9_9BURK	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Simplicispira suum	50
A0A846ZXH1_9BACT	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Smithella sp	50
A0A2E9CP16_9SPHN	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Sphingobium sp	50
A0A2W6VU95_SPHSX	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Sphingomonas sp	50
A0A952BQV2_9SPHN	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Sphingopyxis sp	50
LEUC_STAAE	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Staphylococcus aureus (strain Newman)	50
LEUC_STRGN	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Streptococcus gordonii	50
A0A554WZC6_9BURK	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Tepidimonas thermarum	50
A0A9D7J4V4_9ACTN	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Tessaracoccus sp	50
A0A0L6W1H6_9FIRM	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Thermincola ferriacetica	50
A0A7L5YJ26_9PROT	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Thiobacillus sp	50
A0A2E9BXX3_9BURK	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Variovorax sp	50
A0A7X0PAW4_9BURK	EC:4.2.1.35	3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit (EC 4.2.1.33, EC 4.2.1.35)	Acidovorax soli	50
A0A8I1YGZ2_BRAEL	EC:4.2.1.35	3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit (EC 4.2.1.33, EC 4.2.1.35)	Bradyrhizobium elkanii	50
A0A839VR90_9BURK	EC:4.2.1.35	3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit (EC 4.2.1.33, EC 4.2.1.35)	Herbaspirillum sp. Sphag64	-50
A0A7W8FL52_9MYCO	EC:4.2.1.35	3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit (EC 4.2.1.33, EC 4.2.1.35)	Mycobacterium sp. AZCC_0083	-50
A0A839VR90_9BURK	EC:4.2.1.35	3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit (EC 4.2.1.33, EC 4.2.1.35)	Herbaspirillum sp. Sphag64	-50
A0AAJ2F0T8_ACIDE	EC:4.2.1.35	3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit (EC 4.2.1.33, EC 4.2.1.35)	Acidovorax delafieldii (Pseudomonas delafieldii)	50
A0A841J3H1_9SPHN	EC:4.2.1.35	3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit (EC 4.2.1.33, EC 4.2.1.35)	Sphingobium subterraneum	50
A0AB38G459_9STRE	EC:4.2.1.35	3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit (EC 4.2.1.33, EC 4.2.1.35)	Streptococcus lutetiensis	50
A0AAW8D8U2_9BURK	EC:4.2.1.35	3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit (EC 4.2.1.33, EC 4.2.1.35)	Variovorax boronicumulans	50
A0A519IMR3_9BURK	EC:4.2.1.40	Glucarate dehydratase (EC 4.2.1.40)	Acidovorax sp	50
A0A380WBJ1_AFIFE	EC:4.2.1.40	Glucarate dehydratase (EC 4.2.1.40)	Afipia felis (Cat scratch disease bacillus)	50
A0A973RXL4_BRASZ	EC:4.2.1.40	glucarate dehydratase (EC 4.2.1.40)	Bradyrhizobium sp	50
A0A2E7P2S0_9BURK	EC:4.2.1.40	glucarate dehydratase (EC 4.2.1.40)	Herbaspirillum sp	50
A0A951M9D5_9BURK	EC:4.2.1.40	Glucarate dehydratase (EC 4.2.1.40)	Hydrogenophaga sp	50
A0A1G7WG82_9RHOO	EC:4.2.1.40	Glucarate dehydratase (EC 4.2.1.40)	Propionivibrio dicarboxylicus	50
A0A024H7C4_9MICC	EC:4.2.1.40	glucarate dehydratase (EC 4.2.1.40)	Pseudarthrobacter siccitolerans	50
A0A368XNU6_9BURK	EC:4.2.1.40	glucarate dehydratase (EC 4.2.1.40)	Pseudorhodoferax soli	50
A0A454TZ75_9RALS	EC:4.2.1.40	Glucarate dehydratase (EC 4.2.1.40)	Ralstonia pseudosolanacearum	50
A0A520G1Z9_9BURK	EC:4.2.1.40	Glucarate dehydratase (EC 4.2.1.40)	Variovorax sp	50
A0A5N7ZII4_9BURK	EC:4.2.1.41	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)	Achromobacter sp	50
KDGD_ACIET	EC:4.2.1.41	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)	Acidovorax ebreus (strain TPSY) (Diaphorobacter sp. (strain TPSY))	50
A0A8I1QIY0_9HYPH	EC:4.2.1.41	5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41)	Devosia sp	50
A0A9E3L1P8_BRASZ	EC:4.2.1.41	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)	Bradyrhizobium sp	50
A0A2A2EZY0_9GAMM	EC:4.2.1.41	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)	Halomonas salipaludis	50
A0A2E7P7U3_9BURK	EC:4.2.1.41	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)	Herbaspirillum sp	50
A0A0V8IMH7_9MICC	EC:4.2.1.41	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)	Pseudarthrobacter enclensis	50
A0A368XA31_9BURK	EC:4.2.1.41	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)	Pseudorhodoferax soli	50
A0A454TRR1_9RALS	EC:4.2.1.41	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)	Ralstonia pseudosolanacearum	50
A0A2E9BTF7_9BURK	EC:4.2.1.41	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)	Variovorax sp	50
A0A0M7ICK3_9BURK	EC:4.2.1.42	Galactarate dehydratase (EC 4.2.1.42)	Achromobacter sp	50
A0A519ID68_9BURK	EC:4.2.1.42	Galactarate dehydratase (EC 4.2.1.42)	Acidovorax sp	50
A0A8I1QW24_9BURK	EC:4.2.1.42	Galactarate dehydratase (EC 4.2.1.42)	Hydrogenophaga sp	50
A0A525ICD5_BRASZ	EC:4.2.1.42	Galactarate dehydratase (EC 4.2.1.42)	Bradyrhizobium sp	50
A0A2E7P7Q1_9BURK	EC:4.2.1.42	Galactarate dehydratase (EC 4.2.1.42)	Herbaspirillum sp	50
A0A358B5C4_9BURK	EC:4.2.1.42	Galactarate dehydratase (EC 4.2.1.42)	Hydrogenophaga sp	50
